title;platform;publisher;release_date;critic_score;critic_count;critic_positive;critic_mixed;critic_negative;user_score;user_count;user_positive;user_mixed;user_negative;developer;genre;players;rating;director;writer;composer;url
The Pinball Arcade;Wii U;Farsight Studios;Apr 21, 2016;;;;;;tbd;;;;;Farsight Studios;;;;;;;https://www.metacritic.com/game/wii-u/the-pinball-arcade
Dodge Club Party;Wii U;James Montagna;Apr 14, 2016;;;;;;tbd;1;1;0;0;James Montagna;;;;;;;https://www.metacritic.com/game/wii-u/dodge-club-party
Paranautical Activity;Wii U;Digerati Distribution;Apr 14, 2016;46;4;0;2;2;tbd;0;0;0;0;Saturnine Games;;;;;;;https://www.metacritic.com/game/wii-u/paranautical-activity
Asdivine Hearts;Wii U;Kemco;Apr 14, 2016;57;5;0;4;1;7.3;1;1;0;0;Kemco;;;;;;;https://www.metacritic.com/game/wii-u/asdivine-hearts
Draw 2 Survive;Wii U;Unit DTH Studio;Apr 14, 2016;;;;;;tbd;;;;;Unit DTH Studio;;;;;;;https://www.metacritic.com/game/wii-u/draw-2-survive
Slots - Pharaoh's Riches;Wii U;Skunk Software;Apr 14, 2016;;;;;;tbd;;;;;Skunk Software;;;;;;;https://www.metacritic.com/game/wii-u/slots---pharaohs-riches
SUPER ROBO MOUSE;Wii U;RCMADIAX;Apr  7, 2016;;;;;;tbd;2;0;1;1;RCMADIAX;;;;;;;https://www.metacritic.com/game/wii-u/super-robo-mouse
Emojikara: A Clever Emoji Match Game;Wii U;Intropy Games;Apr  7, 2016;;;;;;tbd;;;;;Intropy Games;;;;;;;https://www.metacritic.com/game/wii-u/emojikara-a-clever-emoji-match-game
Epic Dumpster Bear;Wii U;Log Games;Apr  7, 2016;57;5;0;4;1;6.5;2;1;0;1;Log Games;;;;;;;https://www.metacritic.com/game/wii-u/epic-dumpster-bear
Lovely Planet;Wii U;QUICKTEQUILA;Apr  5, 2016;;;;;;tbd;;;;;QUICKTEQUILA;;;;;;;https://www.metacritic.com/game/wii-u/lovely-planet
Chronicles of Teddy: Harmony of Exidus;Wii U;Aksys Games;Mar 31, 2016;;;;;;tbd;2;1;1;0;Aksys Games, LookAtMyGame;;;;;;;https://www.metacritic.com/game/wii-u/chronicles-of-teddy-harmony-of-exidus
6-Hand Video Poker;Wii U;Skunk Software;Mar 31, 2016;;;;;;tbd;;;;;Skunk Software;;;;;;;https://www.metacritic.com/game/wii-u/6-hand-video-poker
Now I know my ABCs;Wii U;Skunk Software;Mar 31, 2016;;;;;;tbd;1;0;1;0;Skunk Software;;;;;;;https://www.metacritic.com/game/wii-u/now-i-know-my-abcs
PixlCross;Wii U;PixlBit Studios LLC;Mar 31, 2016;;;;;;tbd;;;;;PixlBit Studios LLC;;;;;;;https://www.metacritic.com/game/wii-u/pixlcross
Mini-Mario & Friends: amiibo Challenge;Wii U;Nintendo;Mar 25, 2016;;;;;;6.9;7;5;2;0;Nintendo, Nintendo Software Technology;;;;Stephen Mortimer;;James Phillipsen;https://www.metacritic.com/game/wii-u/mini-mario-friends-amiibo-challenge
Shantae: Risky's Revenge - Director's Cut;Wii U;WayForward;Mar 24, 2016;77;5;2;3;0;7.9;3;2;1;0;WayForward;;;;;;;https://www.metacritic.com/game/wii-u/shantae-riskys-revenge---directors-cut
Pokken Tournament;Wii U;Nintendo;Mar 18, 2016;76;74;53;21;0;7.3;67;52;13;2;Bandai Namco Games;;;;;;;https://www.metacritic.com/game/wii-u/pokken-tournament
Mutant Mudds: Super Challenge;Wii U;Renegade Kid;Mar 17, 2016;83;7;6;1;0;7.3;1;1;0;0;Renegade Kid;;;;;;;https://www.metacritic.com/game/wii-u/mutant-mudds-super-challenge
Bird Mania Party;Wii U;Teyon;Mar 17, 2016;;;;;;tbd;0;0;0;0;Teyon;;;;;;;https://www.metacritic.com/game/wii-u/bird-mania-party
U Host;Wii U;Bear Box Media;Mar 17, 2016;;;;;;tbd;;;;;Andy Ford;;;;;;;https://www.metacritic.com/game/wii-u/u-host
Infinity Runner;Wii U;Wales Interactive Ltd.;Mar 15, 2016;59;5;0;5;0;tbd;0;0;0;0;Wales Interactive Ltd.;;;;;;;https://www.metacritic.com/game/wii-u/infinity-runner
Star Ghost;Wii U;Squarehead Studios;Mar 10, 2016;;;;;;tbd;2;2;0;0;Squarehead Studios;;;;;;;https://www.metacritic.com/game/wii-u/star-ghost
The Grumpy Reaper;Wii U;EnjoyUp Games;Mar 10, 2016;55;4;0;3;1;tbd;;;;;EnjoyUp Games;;;;;;;https://www.metacritic.com/game/wii-u/the-grumpy-reaper
Jewel Quest;Wii U;iWin;Mar 10, 2016;;;;;;tbd;;;;;PlayEveryWare Games;;;;;;;https://www.metacritic.com/game/wii-u/jewel-quest
The Legend of Zelda: Twilight Princess HD;Wii U;Nintendo;Mar  4, 2016;86;74;70;4;0;8.5;77;66;9;2;Tantalus, Tantatus, Nintendo;Action Adventure, General, Open-World;No Online Multiplayer;T;;;;https://www.metacritic.com/game/wii-u/the-legend-of-zelda-twilight-princess-hd
Chasing Dead;Wii U;2020 Venture;Mar  3, 2016;24;4;0;0;4;5.0;1;0;0;1;2020 Venture;;;;;;;https://www.metacritic.com/game/wii-u/chasing-dead
STEEL RIVALS;Wii U;nuGAME;Mar  3, 2016;19;5;0;0;5;2.1;4;1;0;3;nuGAME;;;;;;;https://www.metacritic.com/game/wii-u/steel-rivals
6180 the Moon;Wii U;Turtle Cream;Feb 25, 2016;;;;;;tbd;;;;;Turtle Cream;;;;;;;https://www.metacritic.com/game/wii-u/6180-the-moon
Inside My Radio;Wii U;Seaven Studio;Feb 25, 2016;56;4;0;4;0;tbd;;;;;Seaven Studio;;;;;;;https://www.metacritic.com/game/wii-u/inside-my-radio
Replay: VHS is not dead;Wii U;Neko Entertainment;Feb 25, 2016;79;4;4;0;0;tbd;0;0;0;0;Team Replay;;;;;;;https://www.metacritic.com/game/wii-u/replay-vhs-is-not-dead
SMART Adventures Mission Math;Wii U;Engine Software;Feb 25, 2016;;;;;;tbd;;;;;Engine Software;;;;;;;https://www.metacritic.com/game/wii-u/smart-adventures-mission-math
Volcanic Field 2;Wii U;Slyon Studios LLC;Feb 25, 2016;;;;;;tbd;;;;;Slyon Studios LLC;;;;;;;https://www.metacritic.com/game/wii-u/volcanic-field-2
Tap Tap Arcade;Wii U;RCMADIAX;Feb 18, 2016;;;;;;tbd;;;;;RCMADIAX;;;;;;;https://www.metacritic.com/game/wii-u/tap-tap-arcade
Oddworld: Abe's Oddysee - New 'n' Tasty;Wii U;Oddworld Inhabitants;Feb 11, 2016;81;6;6;0;0;7.6;0;0;0;0;Just Add Water, Nephilm Studios;;;;;;;https://www.metacritic.com/game/wii-u/oddworld-abes-oddysee---new-n-tasty
Word Puzzles by POWGI;Wii U;Lightwood Games;Feb 11, 2016;;;;;;tbd;0;0;0;0;Lightwood Games;;;;;;;https://www.metacritic.com/game/wii-u/word-puzzles-by-powgi
Outside the Realm;Wii U;TreeFall Studios;Feb 11, 2016;;;;;;tbd;;;;;TreeFall Studios;;;;;;;https://www.metacritic.com/game/wii-u/outside-the-realm
Cutie Clash;Wii U;Yazar Media Group LLC;Feb 11, 2016;;;;;;tbd;;;;;Yazar Media Group LLC;;;;;;;https://www.metacritic.com/game/wii-u/cutie-clash
Cutie Pets Go Fishing;Wii U;Yazar Media Group LLC;Feb 11, 2016;;;;;;tbd;;;;;Yazar Media Group LLC;;;;;;;https://www.metacritic.com/game/wii-u/cutie-pets-go-fishing
Shutshimi;Wii U;Choice Provisions;Feb  4, 2016;77;5;4;1;0;tbd;1;1;0;0;awppy, Neon Deity Games;;;;;;;https://www.metacritic.com/game/wii-u/shutshimi
Peg Solitaire;Wii U;RCMADIAX;Feb  4, 2016;;;;;;tbd;;;;;RCMADIAX;;;;;;;https://www.metacritic.com/game/wii-u/peg-solitaire
FreezeME;Wii U;Rainy Night Creations;Feb  4, 2016;66;6;2;3;1;7.5;6;2;3;1;Rainy Night Creations;;;;;;;https://www.metacritic.com/game/wii-u/freezeme
Shadow Puppeteer;Wii U;Snow Cannon Games;Jan 28, 2016;57;9;0;9;0;6.2;2;2;0;0;Sarepta studio;;;;;;;https://www.metacritic.com/game/wii-u/shadow-puppeteer
Joe's Diner;Wii U;Joindots;Jan 28, 2016;;;;;;tbd;;;;;Visual Imagination Software;;;;;;;https://www.metacritic.com/game/wii-u/joes-diner
LEVEL 22, Gary's Misadventures;Wii U;Moving Player;Jan 28, 2016;70;4;1;3;0;tbd;0;0;0;0;Moving Player;;;;;;;https://www.metacritic.com/game/wii-u/level-22-garys-misadventures
Mini-Games Madness Volume: #1 - Hello World!;Wii U;Skunk Software;Jan 28, 2016;;;;;;tbd;;;;;Skunk Software;;;;;;;https://www.metacritic.com/game/wii-u/mini-games-madness-volume-1---hello-world!
LEGO Marvel's Avengers;Wii U;Warner Bros. Interactive Entertainment;Jan 26, 2016;69;4;1;3;0;6.8;4;2;1;1;TT Games;;;;;;;https://www.metacritic.com/game/wii-u/lego-marvels-avengers
Minecraft: Story Mode - A Telltale Games Series;Wii U;Telltale Games;TBA;;;;;;;;;;;Telltale Games;;;;;;;https://www.metacritic.com/game/wii-u/minecraft-story-mode---a-telltale-games-series
Minecraft: Story Mode - Episode 1: The Order of the Stone;Wii U;Telltale Games;Jan 21, 2016;77;5;4;1;0;5.8;3;1;0;2;Telltale Games;;;;;;;https://www.metacritic.com/game/wii-u/minecraft-story-mode---episode-1-the-order-of-the-stone
Skeasy;Wii U;RCMADIAX;Jan 21, 2016;;;;;;tbd;;;;;RCMADIAX;;;;;;;https://www.metacritic.com/game/wii-u/skeasy
Minecraft: Story Mode - A Telltale Games Series - Season Pass;Wii U;Telltale Games;Jan 21, 2016;;;;;;tbd;;;;;Telltale Games;;;;;;;https://www.metacritic.com/game/wii-u/minecraft-story-mode---a-telltale-games-series---season-pass
Space Hulk;Wii U;Hoplite Research;Jan 14, 2016;53;4;0;3;1;tbd;1;0;0;1;Hoplite Research;;;;;;;https://www.metacritic.com/game/wii-u/space-hulk
Wicked Monsters Blast! HD PLUS;Wii U;Corecell Technology;Jan 14, 2016;;;;;;tbd;;;;;Corecell Technology;;;;;;;https://www.metacritic.com/game/wii-u/wicked-monsters-blast!-hd-plus
Near Earth Objects;Wii U;Form Up Studios LLC;Jan 14, 2016;;;;;;tbd;;;;;Jay X Townsend;;;;;;;https://www.metacritic.com/game/wii-u/near-earth-objects
The Perplexing Orb;Wii U;TreeFall Studios;Jan 14, 2016;;;;;;tbd;;;;;TreeFall Studios;;;;;;;https://www.metacritic.com/game/wii-u/the-perplexing-orb
Tabletop Gallery;Wii U;RCMADIAX;Jan  7, 2016;;;;;;tbd;;;;;RCMADIAX;;;;;;;https://www.metacritic.com/game/wii-u/tabletop-gallery
Avoider;Wii U;RCMADIAX;Jan  7, 2016;;;;;;tbd;;;;;RCMADIAX;;;;;;;https://www.metacritic.com/game/wii-u/avoider
Bigley's Revenge;Wii U;Ninja Pig Studios;Jan  7, 2016;;;;;;1.9;0;0;0;0;Ninja Pig Studios;;;;;;;https://www.metacritic.com/game/wii-u/bigleys-revenge
Discovery;Wii U;noowanda;Jan  7, 2016;;;;;;tbd;1;0;1;0;noowanda;;;;;;;https://www.metacritic.com/game/wii-u/discovery
Molly Maggot;Wii U;GNOBSOFTWARE;Dec 31, 2015;;;;;;tbd;;;;;GNOBSOFTWARE;;;;;;;https://www.metacritic.com/game/wii-u/molly-maggot
Brunswick Pro Bowling;Wii U;Farsight Technologies;Dec 28, 2015;;;;;;tbd;0;0;0;0;Farsight Studios, Farsight Technologies, Crave, Alliance Digital Media;;;;;;;https://www.metacritic.com/game/wii-u/brunswick-pro-bowling
Minecraft: Wii U Edition;Wii U;Mojang AB;Dec 17, 2015;77;15;12;3;0;7.4;22;7;13;2;4J Studios;;;;;;;https://www.metacritic.com/game/wii-u/minecraft-wii-u-edition
The Delusions of Von Sottendorff and His Squared Mind;Wii U;Delirium Studios;Dec 17, 2015;;;;;;tbd;;;;;Abylight, Delirium Studios Evolution S.L.;;;;;;;https://www.metacritic.com/game/wii-u/the-delusions-of-von-sottendorff-and-his-squared-mind
Island Flight Simulator;Wii U;Joindots;Dec 17, 2015;;;;;;tbd;;;;;Caipirinha Games;;;;;;;https://www.metacritic.com/game/wii-u/island-flight-simulator
Temple of Yog;Wii U;CHUDCHUD INDUSTRIES;Dec 16, 2015;54;7;0;6;1;6.9;1;1;0;0;CHUDCHUD INDUSTRIES;;;;;;;https://www.metacritic.com/game/wii-u/temple-of-yog
FAST Racing NEO;Wii U;Shin'en;Dec 10, 2015;81;46;40;6;0;8.6;44;37;5;2;Shin'en;;;;;;;https://www.metacritic.com/game/wii-u/fast-racing-neo
Dinox;Wii U;Engine Software;Dec 10, 2015;;;;;;tbd;;;;;Engine Software, Codix Games;;;;;;;https://www.metacritic.com/game/wii-u/dinox
Sketch Wars;Wii U;Wildcard Studios;Dec 10, 2015;;;;;;tbd;;;;;Wildcard Studios;;;;;;;https://www.metacritic.com/game/wii-u/sketch-wars
Jones On Fire;Wii U;Joindots;Dec 10, 2015;;;;;;tbd;;;;;Glass Bottom Games;;;;;;;https://www.metacritic.com/game/wii-u/jones-on-fire
Xenoblade Chronicles X;Wii U;Nintendo;Dec  4, 2015;84;87;77;10;0;9.1;260;220;20;20;Monolith Soft;Action RPG, Role-Playing, Action RPG;Up to 32;T;Koh Kojima;Tetsuya Takahashi, Tetsuya Takahashi, Yuichiro Takeda, Kazuho Hyodo;Hiroyuki Sawano;https://www.metacritic.com/game/wii-u/xenoblade-chronicles-x
Kung Fu Panda: Showdown of Legendary Legends;Wii U;Little Orbit;Dec  1, 2015;;;;;;6.1;2;0;1;1;Vicious Cycle, Little Orbit;;;;;;;https://www.metacritic.com/game/wii-u/kung-fu-panda-showdown-of-legendary-legends
Cutie Pets Jump Rope;Wii U;Yazar Media Group LLC;Nov 26, 2015;;;;;;tbd;;;;;Yazar Media Group LLC;;;;;;;https://www.metacritic.com/game/wii-u/cutie-pets-jump-rope
Mario Tennis: Ultra Smash;Wii U;Nintendo;Nov 20, 2015;58;58;2;47;9;5.3;51;9;19;23;Nintendo, Camelot Software Planning;;;;;;Motoi Sakuraba;https://www.metacritic.com/game/wii-u/mario-tennis-ultra-smash
Typoman;Wii U;Headup Games;Nov 19, 2015;57;26;6;15;5;7.0;5;1;4;0;Brainseed Factory;;;;;;;https://www.metacritic.com/game/wii-u/typoman
Lucentek - Activate;Wii U;Joseph Lucente;Nov 19, 2015;;;;;;tbd;;;;;Joseph Lucente;;;;;;;https://www.metacritic.com/game/wii-u/lucentek---activate
Totem Topple;Wii U;Crystalline Green Ltd.;Nov 19, 2015;;;;;;tbd;1;0;0;1;Crystalline Green Ltd.;;;;;;;https://www.metacritic.com/game/wii-u/totem-topple
Monster High: New Ghoul in School;Wii U;Little Orbit;Nov 17, 2015;;;;;;5.3;2;1;1;0;Torus Games, Little Orbit;;;;;;;https://www.metacritic.com/game/wii-u/monster-high-new-ghoul-in-school
Animal Crossing: amiibo Festival;Wii U;Nintendo;Nov 13, 2015;46;20;2;10;8;4.3;55;17;9;29;Nintendo, Nd Cube;;;;Aya Kyogoku;;;https://www.metacritic.com/game/wii-u/animal-crossing-amiibo-festival
Girls Like Robots;Wii U;Popcannibal;Nov 12, 2015;;;;;;tbd;0;0;0;0;Popcannibal;;;;;;;https://www.metacritic.com/game/wii-u/girls-like-robots
Test Your Mind;Wii U;XenoHorizon;Nov 12, 2015;;;;;;tbd;;;;;XenoHorizon;;;;;;;https://www.metacritic.com/game/wii-u/test-your-mind
Word Party;Wii U;Lightwood Games;Nov 12, 2015;;;;;;tbd;0;0;0;0;Lightwood Games;;;;;;;https://www.metacritic.com/game/wii-u/word-party
Rodea the Sky Soldier;Wii U;NIS America;Nov 10, 2015;45;31;1;14;16;6.4;8;5;1;2;Prope, Kadokawa;;;;Jin Hasegawa;Takumi Miyajima;Takayuki Nakamura;https://www.metacritic.com/game/wii-u/rodea-the-sky-soldier
Electronic Super Joy;Wii U;Broken Rules;Nov  5, 2015;78;7;5;2;0;6.8;0;0;0;0;Michael Todd Games;;;;;;;https://www.metacritic.com/game/wii-u/electronic-super-joy
Christmas Adventure of Rocket Penguin;Wii U;Petite Games;Nov  5, 2015;;;;;;tbd;1;0;1;0;Petite Games;;;;;;;https://www.metacritic.com/game/wii-u/christmas-adventure-of-rocket-penguin
Bike Rider UltraDX - WORLD TOUR;Wii U;Spicysoft Corp.;Nov  5, 2015;;;;;;tbd;1;0;1;0;;;;;;;;https://www.metacritic.com/game/wii-u/bike-rider-ultradx---world-tour
Barbie and Her Sisters: Puppy Rescue;Wii U;Little Orbit;Nov  3, 2015;;;;;;2.8;2;0;0;2;Torus Games, Little Orbit;;;;;;;https://www.metacritic.com/game/wii-u/barbie-and-her-sisters-puppy-rescue
The Peanuts Movie: Snoopy's Grand Adventure;Wii U;Activision;Nov  3, 2015;;;;;;5.7;1;1;0;0;Activision, Behaviour Interactive;;;;;;;https://www.metacritic.com/game/wii-u/the-peanuts-movie-snoopys-grand-adventure
Octodad: Dadliest Catch;Wii U;Young Horses, Inc;Oct 29, 2015;76;5;3;2;0;7.7;0;0;0;0;Young Horses, Inc;;;;;;;https://www.metacritic.com/game/wii-u/octodad-dadliest-catch
Human Resource Machine;Wii U;Tomorrow Corporation;Oct 29, 2015;72;7;3;4;0;7.5;1;1;0;0;Tomorrow Corporation;;;;;;;https://www.metacritic.com/game/wii-u/human-resource-machine
PictoParty;Wii U;Retroid Interactive;Oct 29, 2015;73;6;3;3;0;7.3;3;2;1;0;Retroid Interactive;;;;;;;https://www.metacritic.com/game/wii-u/pictoparty
Fatal Frame: Maiden of Black Water;Wii U;Nintendo;Oct 22, 2015;67;58;25;29;4;7.7;50;33;6;11;Koei Tecmo Games;;;;Makoto Shibata;;;https://www.metacritic.com/game/wii-u/fatal-frame-maiden-of-black-water
Color Bombs;Wii U;RCMADIAX;Oct 22, 2015;;;;;;tbd;;;;;RCMADIAX;;;;;;;https://www.metacritic.com/game/wii-u/color-bombs
Cutie Pets Pick Berries;Wii U;Yazar Media Group LLC;Oct 22, 2015;;;;;;tbd;;;;;Yazar Media Group LLC;;;;;;;https://www.metacritic.com/game/wii-u/cutie-pets-pick-berries
Slender: The Arrival;Wii U;Blue Isle Studios;Oct 22, 2015;;;;;;tbd;0;0;0;0;Blue Isle Studios;;;;;;;https://www.metacritic.com/game/wii-u/slender-the-arrival
Ascent of Kings;Wii U;Nostatic Software;Oct 22, 2015;54;5;1;3;1;tbd;;;;;Nostatic Software;;;;;;;https://www.metacritic.com/game/wii-u/ascent-of-kings
Adventure Time: Finn and Jake Investigations;Wii U;Little Orbit;Oct 20, 2015;;;;;;7.1;0;0;0;0;Vicious Cycle;;;;;;;https://www.metacritic.com/game/wii-u/adventure-time-finn-and-jake-investigations
Guitar Hero Live;Wii U;Activision;Oct 20, 2015;84;4;4;0;0;6.2;5;3;2;0;Activision, FreeStyleGames;;;;;;;https://www.metacritic.com/game/wii-u/guitar-hero-live
Just Dance 2016;Wii U;Ubisoft;Oct 20, 2015;73;7;2;5;0;6.7;3;2;0;1;Ubisoft;;;;;;;https://www.metacritic.com/game/wii-u/just-dance-2016
Just Dance: Disney Party 2;Wii U;Ubisoft;Oct 20, 2015;;;;;;tbd;;;;;Ubisoft;;;;;;;https://www.metacritic.com/game/wii-u/just-dance-disney-party-2
Yoshi's Woolly World;Wii U;Nintendo;Oct 16, 2015;78;83;63;20;0;8.5;83;74;8;1;Good-Feel;;;;;;Tomoya Tomita, Misaki Asada;https://www.metacritic.com/game/wii-u/yoshis-woolly-world
Ninja Strike: Dangerous Dash;Wii U;Natsume;Oct 15, 2015;;;;;;tbd;;;;;Natsume, Platinum Egg Inc.;;;;;;;https://www.metacritic.com/game/wii-u/ninja-strike-dangerous-dash
Rakoo & Friends;Wii U;Moving Player;Oct 15, 2015;54;5;0;4;1;tbd;0;0;0;0;Moving Player;;;;;;;https://www.metacritic.com/game/wii-u/rakoo-friends
Momonga Pinball Adventures;Wii U;Paladin Studios;Oct 15, 2015;57;6;0;6;0;tbd;0;0;0;0;Paladin Studios;;;;;;;https://www.metacritic.com/game/wii-u/momonga-pinball-adventures
Giana Sisters: Twisted Dreams - Director's Cut;Wii U;CokeM Interactive;Oct  9, 2015;;;;;;tbd;1;1;0;0;Black Forest Games;;;;;;;https://www.metacritic.com/game/wii-u/giana-sisters-twisted-dreams---directors-cut
Race the Sun;Wii U;Flippfly;Oct  8, 2015;78;4;3;1;0;tbd;1;0;1;0;Flippfly;;;;;;;https://www.metacritic.com/game/wii-u/race-the-sun
Perpetual Blast;Wii U;Yiannos Efthymiou;Oct  8, 2015;;;;;;tbd;;;;;Yiannos Efthymiou;;;;;;;https://www.metacritic.com/game/wii-u/perpetual-blast
Whispering Willows;Wii U;Abstraction Games;Oct  8, 2015;58;6;1;5;0;7.3;0;0;0;0;Abstraction Games, Night Light Interactive;;;;;;;https://www.metacritic.com/game/wii-u/whispering-willows
Gemology;Wii U;BNC Design Studios;Oct  1, 2015;;;;;;tbd;;;;;BNC Design Studios;;;;;;;https://www.metacritic.com/game/wii-u/gemology
Toto Temple Deluxe;Wii U;Juicy Beast Studio;Oct  1, 2015;74;4;1;3;0;tbd;0;0;0;0;Juicy Beast Studio;;;;;;;https://www.metacritic.com/game/wii-u/toto-temple-deluxe
The Rivers of Alice (Extended Version);Wii U;Delirium Studios;Oct  1, 2015;69;6;3;3;0;6.6;0;0;0;0;Delirium Studios;;;;;;;https://www.metacritic.com/game/wii-u/the-rivers-of-alice-extended-version
VoxelMaker;Wii U;Nostatic Software;Oct  1, 2015;58;4;0;4;0;tbd;;;;;Nostatic Software;;;;;;;https://www.metacritic.com/game/wii-u/voxelmaker
Pumped BMX +;Wii U;Curve Digital;Oct  1, 2015;;;;;;tbd;1;1;0;0;Yeah Us!;;;;;;;https://www.metacritic.com/game/wii-u/pumped-bmx-+
LEGO Dimensions;Wii U;Warner Bros. Interactive Entertainment;Sep 27, 2015;62;5;2;2;1;6.5;2;1;1;0;Traveller's Tales;;;;;Graham Goring;Ian Livingstone;https://www.metacritic.com/game/wii-u/lego-dimensions
Starwhal;Wii U;Breakfall;Sep 24, 2015;66;6;1;4;1;6.5;2;2;0;0;Breakfall;;;;;;;https://www.metacritic.com/game/wii-u/starwhal
NOVA-111;Wii U;Curve Studios;Sep 24, 2015;76;6;4;2;0;7.0;1;0;0;1;Funktronic Labs;;;;;;;https://www.metacritic.com/game/wii-u/nova-111
Beatbuddy: Tale of the Guardians;Wii U;Threaks;Sep 24, 2015;60;4;0;4;0;tbd;;;;;Threaks;;;;;;;https://www.metacritic.com/game/wii-u/beatbuddy-tale-of-the-guardians
Hold Your Fire: A Game About Responsibility;Wii U;Alkterios Games;Sep 24, 2015;;;;;;tbd;;;;;Alkterios Games;;;;;;;https://www.metacritic.com/game/wii-u/hold-your-fire-a-game-about-responsibility
Extreme Exorcism;Wii U;Ripstone;Sep 23, 2015;79;11;8;3;0;6.5;0;0;0;0;Golden Ruby Games;;;;;;;https://www.metacritic.com/game/wii-u/extreme-exorcism
Job the Leprechaun;Wii U;Herrero;Sep 23, 2015;;;;;;tbd;;;;;Herrero;;;;;;;https://www.metacritic.com/game/wii-u/job-the-leprechaun
Skylanders SuperChargers;Wii U;Activision;Sep 20, 2015;87;13;13;0;0;5.7;8;6;2;0;Vicarious Visions;;;;;;;https://www.metacritic.com/game/wii-u/skylanders-superchargers
Shovel Knight: Plague of Shadows;Wii U;Yacht Club Games;Sep 17, 2015;84;4;4;0;0;8.4;6;5;0;1;Yacht Club Games;;;;;;;https://www.metacritic.com/game/wii-u/shovel-knight-plague-of-shadows
Year Walk;Wii U;Simogo;Sep 17, 2015;82;12;11;1;0;7.8;4;4;0;0;Simogo;;;;;;;https://www.metacritic.com/game/wii-u/year-walk
Zombie Defense;Wii U;Teyon;Sep 17, 2015;75;4;2;2;0;tbd;0;0;0;0;Home Net Games;;;;;;;https://www.metacritic.com/game/wii-u/zombie-defense
Rock 'N Racing Off Road DX;Wii U;EnjoyUp Games;Sep 17, 2015;;;;;;tbd;;;;;EnjoyUp Games;;;;;;;https://www.metacritic.com/game/wii-u/rock-n-racing-off-road-dx
Defense Dome;Wii U;HullBreach Studios;Sep 17, 2015;;;;;;tbd;;;;;HullBreach Studios;;;;;;;https://www.metacritic.com/game/wii-u/defense-dome
Super Mario Maker;Wii U;Nintendo;Sep 11, 2015;88;85;81;4;0;8.7;188;163;20;5;Nintendo;Action, Platformer, 2D;No Online Multiplayer;E;Yosuke Oshino;;Asuka Hayazaki, Naoto Kubo;https://www.metacritic.com/game/wii-u/super-mario-maker
Q.U.B.E. Director's Cut;Wii U;Toxic Games;Sep 10, 2015;68;8;2;6;0;5.9;0;0;0;0;Toxic Games;;;;;;;https://www.metacritic.com/game/wii-u/qube-directors-cut
The Swindle;Wii U;Curve Digital;Sep 10, 2015;72;5;2;3;0;tbd;0;0;0;0;Size Five Games;;;;;;;https://www.metacritic.com/game/wii-u/the-swindle
Star Sky;Wii U;JMJ;Sep 10, 2015;48;4;0;2;2;tbd;;;;;JMJ;;;;;;;https://www.metacritic.com/game/wii-u/star-sky
Funky Physics;Wii U;Petite Games;Sep 10, 2015;;;;;;tbd;;;;;Petite Games;;;;;;;https://www.metacritic.com/game/wii-u/funky-physics
Explody Bomb;Wii U;Alkterios Games;Sep 10, 2015;;;;;;tbd;0;0;0;0;Alkterios Games;;;;;;;https://www.metacritic.com/game/wii-u/explody-bomb
Gunman Clive HD Collection;Wii U;Horberg Productions;Sep  3, 2015;86;10;9;1;0;8.1;5;3;1;1;Horberg Productions;;;;;;;https://www.metacritic.com/game/wii-u/gunman-clive-hd-collection
Disney Infinity 3.0 Edition;Wii U;Disney Interactive Studios;Aug 30, 2015;81;6;6;0;0;6.7;4;2;0;2;Avalanche Software;;;;;;;https://www.metacritic.com/game/wii-u/disney-infinity-30-edition
Devil's Third;Wii U;Nintendo;Aug 28, 2015;43;54;3;21;30;6.6;59;48;7;4;Valhalla Game Studios;Action Adventure, General, Modern, Action, Shooter, Third-Person, Arcade;Up to 16;M;Tomonobu Itagaki;Paul DeMeo, Go Bitou;Mike Reagan, Riichiro Kuwabara;https://www.metacritic.com/game/wii-u/devils-third
Runbow;Wii U;13AM Games;Aug 27, 2015;82;34;27;7;0;7.8;8;8;0;0;13AM Games;;;;;;;https://www.metacritic.com/game/wii-u/runbow
Brave Tank Hero;Wii U;Natsume;Aug 27, 2015;;;;;;tbd;0;0;0;0;Arc System Works, Natsume;;;;;;;https://www.metacritic.com/game/wii-u/brave-tank-hero
Pixel Slime U;Wii U;RCMADIAX;Aug 27, 2015;;;;;;tbd;0;0;0;0;RCMADIAX;;;;;;;https://www.metacritic.com/game/wii-u/pixel-slime-u
FullBlast;Wii U;EnjoyUp Games;Aug 27, 2015;59;5;0;5;0;6.4;1;0;1;0;Ufo Crash Games;;;;;;;https://www.metacritic.com/game/wii-u/fullblast
Freedom Planet;Wii U;GalaxyTrail;Aug 20, 2015;84;7;7;0;0;8.5;14;11;3;0;GalaxyTrail;Action, Platformer, 2D;No Online Multiplayer;E10+;;;;https://www.metacritic.com/game/wii-u/freedom-planet
Woah Dave!;Wii U;Choice Provisions;Aug 20, 2015;;;;;;tbd;1;1;0;0;Choice Provisions;;;;;;;https://www.metacritic.com/game/wii-u/woah-dave!
The Bridge;Wii U;The Quantum Astrophysicists Guild;Aug 20, 2015;78;6;4;2;0;tbd;0;0;0;0;Ty Taylor and Mario Castaneda;;;;;;;https://www.metacritic.com/game/wii-u/the-bridge
Factotum;Wii U;TACS Games;Aug 20, 2015;;;;;;tbd;0;0;0;0;TACS Games;;;;;;;https://www.metacritic.com/game/wii-u/factotum
