title;platform;publisher;release_date;critic_score;critic_count;critic_positive;critic_mixed;critic_negative;user_score;user_count;user_positive;user_mixed;user_negative;developer;genre;players;rating;director;writer;composer;url
Monster 4X4: World Circuit;Xbox;Ubisoft;Mar 23, 2006;47.0;11.0;0.0;4.0;7.0;tbd;0.0;0.0;0.0;0.0;Ubisoft;Driving, Racing, Rally / Offroad;1-4;E;;;;https://www.metacritic.com/game/xbox/monster-4x4-world-circuit
The Godfather;Xbox;Electronic Arts;Mar 21, 2006;77.0;58.0;41.0;16.0;1.0;8.5;16.0;14.0;1.0;1.0;Electronic Arts;Action Adventure, Historic;1 Player;M;;;;https://www.metacritic.com/game/xbox/the-godfather
Kao the Kangaroo Round 2;Xbox;Atari;Mar 21, 2006;62.0;7.0;3.0;2.0;2.0;tbd;;;;;Tate Interactive;Action, Platformer, 3D;1 Player;E;;;;https://www.metacritic.com/game/xbox/kao-the-kangaroo-round-2
Driver: Parallel Lines;Xbox;Atari;Mar 14, 2006;69.0;31.0;8.0;23.0;0.0;4.6;3.0;3.0;0.0;0.0;Reflections Interactive;Driving, Mission-based;1 Player;M;;;;https://www.metacritic.com/game/xbox/driver-parallel-lines
Ice Age 2: The Meltdown;Xbox;Vivendi Games;Mar 14, 2006;68.0;16.0;5.0;10.0;1.0;tbd;1.0;1.0;0.0;0.0;Vivendi Games;Action, Platformer, 3D;1 Player;E10+;;;;https://www.metacritic.com/game/xbox/ice-age-2-the-meltdown
Tom Clancy's Rainbow Six Critical Hour;Xbox;Ubisoft;Mar 14, 2006;54.0;10.0;0.0;7.0;3.0;3.6;6.0;4.0;0.0;2.0;Ubisoft Quebec;Action, Shooter, First-Person, Tactical, Modern;16  Online;M;;;;https://www.metacritic.com/game/xbox/tom-clancys-rainbow-six-critical-hour
Midnight Club 3: DUB Edition Remix;Xbox;Rockstar Games;Mar 13, 2006;87.0;16.0;16.0;0.0;0.0;5.3;2.0;1.0;0.0;1.0;Rockstar San Diego;Driving, Racing, GT / Street;8  Online;E10+;;;;https://www.metacritic.com/game/xbox/midnight-club-3-dub-edition-remix
Tom Clancy's Ghost Recon Advanced Warfighter;Xbox;Ubisoft;Mar  9, 2006;66.0;14.0;4.0;10.0;0.0;6.0;13.0;6.0;2.0;5.0;Ubisoft Shanghai;Action, Shooter, First-Person, Tactical, Modern;16  Online;T;;;;https://www.metacritic.com/game/xbox/tom-clancys-ghost-recon-advanced-warfighter
Championship Bowling;Xbox;Evolved Games;Mar  1, 2006;;;;;;tbd;;;;;Black Market Games;Sports, Alternative, Bowling;1 Player;T;;;;https://www.metacritic.com/game/xbox/championship-bowling
Black;Xbox;EA Games;Feb 28, 2006;77.0;65.0;48.0;15.0;2.0;8.0;23.0;18.0;2.0;3.0;Criterion Games;Action, Shooter, First-Person, Modern;1 Player;M;;;;https://www.metacritic.com/game/xbox/black
Final Fight: Streetwise;Xbox;Capcom;Feb 28, 2006;42.0;29.0;2.0;7.0;20.0;5.0;5.0;2.0;0.0;3.0;Secret Level;Action, Beat-'Em-Up;1-2;M;;;;https://www.metacritic.com/game/xbox/final-fight-streetwise
FIFA Street 2;Xbox;EA Sports Big;Feb 28, 2006;63.0;30.0;7.0;20.0;3.0;6.9;4.0;1.0;2.0;1.0;EA Canada;Sports, Traditional, Soccer, Arcade;1-4;E;;;;https://www.metacritic.com/game/xbox/fifa-street-2
Fight Night Round 3;Xbox;EA Sports;Feb 23, 2006;83.0;32.0;29.0;2.0;1.0;8.4;2.0;2.0;0.0;0.0;EA Chicago;Sports, Traditional, Boxing;2  Online;T;;;;https://www.metacritic.com/game/xbox/fight-night-round-3
TOCA Race Driver 3;Xbox;Codemasters;Feb 22, 2006;84.0;25.0;22.0;3.0;0.0;8.0;4.0;4.0;0.0;0.0;Codemasters;Driving, General;12  Online;E10+;;;;https://www.metacritic.com/game/xbox/toca-race-driver-3
Sonic Riders;Xbox;Sega;Feb 21, 2006;56.0;33.0;4.0;23.0;6.0;7.9;1.0;0.0;0.0;1.0;Sonic Team;Driving, Racing, Arcade;1-4;E;;;;https://www.metacritic.com/game/xbox/sonic-riders
Marc Ecko's Getting Up: Contents Under Pressure;Xbox;Atari;Feb 14, 2006;71.0;45.0;21.0;23.0;1.0;7.8;7.0;6.0;0.0;1.0;Double Helix Games;Action Adventure, Modern;1-2;M;;;;https://www.metacritic.com/game/xbox/marc-eckos-getting-up-contents-under-pressure
