title;platform;publisher;release_date;critic_score;critic_count;critic_positive;critic_mixed;critic_negative;user_score;user_count;user_positive;user_mixed;user_negative;developer;genre;players;rating;director;writer;composer;url
Dress to Play: Magic Bubbles!;3DS;EnjoyUp Games;May 16, 2013;;;;;;tbd;0;0;0;0;CoderChild;;;;;;;https://www.metacritic.com/game/3ds/dress-to-play-magic-bubbles!
Fire Emblem: Awakening - The Future Past 2;3DS;Nintendo;May 16, 2013;;;;;;tbd;;;;;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---the-future-past-2
Bowling Bonanza 3D;3DS;Enjoy Gaming;May 16, 2013;;;;;;tbd;;;;;Mastertronic;;;;;;;https://www.metacritic.com/game/3ds/bowling-bonanza-3d
Swords & Soldiers 3D;3DS;CIRCLE Entertainment;May 16, 2013;;;;;;tbd;0;0;0;0;CIRCLE Entertainment;;;;;;;https://www.metacritic.com/game/3ds/swords-soldiers-3d
Mario and Donkey Kong: Minis on the Move;3DS;Nintendo;May  9, 2013;78;41;32;9;0;7.5;7;6;1;0;Nintendo;;;;;;;https://www.metacritic.com/game/3ds/mario-and-donkey-kong-minis-on-the-move
SpeedX 3D: Hyper Edition;3DS;Gamelion Studios;May  9, 2013;;;;;;tbd;0;0;0;0;Gamelion Studios;;;;;;;https://www.metacritic.com/game/3ds/speedx-3d-hyper-edition
Fire Emblem: Awakening - The Future Past 1;3DS;Nintendo;May  9, 2013;;;;;;tbd;;;;;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---the-future-past-1
Fire Emblem: Awakening - Hot Spring Scramble;3DS;Nintendo;May  9, 2013;;;;;;tbd;0;0;0;0;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---hot-spring-scramble
BearShark;3DS;College Humor;May  2, 2013;;;;;;tbd;1;0;0;1;College Humor;Action, Miscellaneous, Platformer, General, Platformer, 2D, 2D;1 Player;E10+;;;;https://www.metacritic.com/game/3ds/bearshark
Gummy Bears Magical Medallion;3DS;Enjoy Gaming;May  2, 2013;;;;;;tbd;;;;;Clockwork Games;Action, General, Platformer, Platformer, 2D, 2D;1 Player;E;;;;https://www.metacritic.com/game/3ds/gummy-bears-magical-medallion
Fire Emblem: Awakening - Summer Scramble;3DS;Nintendo;May  2, 2013;;;;;;tbd;;;;;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---summer-scramble
My Riding Stables 3D: Jumping for the Team;3DS;TREVA Entertainment GmbH;May  2, 2013;;;;;;tbd;;;;;Artefacts Studio;;;;;;;https://www.metacritic.com/game/3ds/my-riding-stables-3d-jumping-for-the-team
Fire Emblem: Awakening - The Radiant Hero;3DS;Nintendo;Apr 25, 2013;;;;;;tbd;1;1;0;0;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---the-radiant-hero
Crazy Construction;3DS;G-STYLE;Apr 25, 2013;;;;;;tbd;0;0;0;0;G-STYLE;Miscellaneous, General, General;1 Player;E;Shingo Miyazaki;;;https://www.metacritic.com/game/3ds/crazy-construction
Fire Emblem: Awakening - Harvest Scramble;3DS;Nintendo;Apr 25, 2013;;;;;;tbd;;;;;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---harvest-scramble
Fire Emblem: Awakening - Roster Rescue;3DS;Nintendo;Apr 25, 2013;;;;;;tbd;;;;;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---roster-rescue
